influencer_id,constituency_id,name,category,sub_category,influence_level,influence_score,reach_estimate,location_ward,location_mandal,contact_phone,contact_email,political_leaning,engagement_history,key_issues,relationship_strength,last_interaction_date,next_followup_date,notes,added_by,verified,created_at,updated_at
c0e0c858-5cc9-4b0b-8e73-48fe44d4df2b,PC02,Influencer_16_PC02,women,,medium,70,20424,Sircilla,Sircilla,+919796387412,influencer16@example.com,favorable,"[{""date"": ""2025-07-03"", ""event"": ""Phone call"", ""outcome"": ""Neutral""}, {""date"": ""2025-06-06"", ""event"": ""Phone call"", ""outcome"": ""Neutral""}, {""date"": ""2025-07-15"", ""event"": ""Meeting"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-04-09"", ""event"": ""Phone call"", ""outcome"": ""Needs follow-up""}]","[""Employment"", ""Infrastructure""]",none,2025-08-02,2025-09-13,,coordinator_3,False,2025-08-27 03:08:00,2025-09-20 03:08:00
6dfce018-6222-49b9-9d35-1bae3a77a579,PC02,Influencer_17_PC02,media,media_local,high,53,41396,Huzurabad,Huzurabad,+919363849689,influencer17@example.com,neutral,"[{""date"": ""2024-10-01"", ""event"": ""Community gathering"", ""outcome"": ""Needs follow-up""}]","[""Healthcare"", ""Education"", ""Healthcare"", ""Education""]",none,2025-02-24,,Key influencer in media sector,coordinator_2,False,2025-03-21 03:11:00,2025-03-30 03:11:00
104669aa-191c-457f-9ea6-e7623196e790,PC02,Influencer_18_PC02,religious,religious_local,high,48,38133,Husnabad,Husnabad,+917768302859,influencer18@example.com,unknown,"[{""date"": ""2024-09-13"", ""event"": ""Meeting"", ""outcome"": ""Positive""}, {""date"": ""2024-12-19"", ""event"": ""Event"", ""outcome"": ""Neutral""}]","[""Healthcare"", ""Education""]",moderate,2024-12-16,2025-03-21,,coordinator_2,False,2025-01-20 07:22:00,2025-02-10 07:22:00
0a6c09b4-cf8f-4eea-9329-330f97f4bcde,PC02,Influencer_19_PC02,youth,,medium,81,38280,Choppadandi,Sircilla,+919963761060,influencer19@example.com,neutral,"[{""date"": ""2025-04-28"", ""event"": ""Phone call"", ""outcome"": ""Positive""}]","[""Infrastructure"", ""Employment""]",strong,2025-05-13,,,coordinator_3,False,2025-07-04 02:24:00,2025-07-17 02:24:00
14e66eff-1baf-43e8-9d54-2d693353a105,PC02,Influencer_20_PC02,religious,,medium,40,27725,Vemulawada,Vemulawada,+918068433576,influencer20@example.com,neutral,"[{""date"": ""2025-04-02"", ""event"": ""Phone call"", ""outcome"": ""Positive""}, {""date"": ""2025-05-20"", ""event"": ""Event"", ""outcome"": ""Needs follow-up""}]","[""Employment"", ""Employment"", ""Healthcare"", ""Employment""]",weak,2025-06-22,,,coordinator_1,True,2025-06-25 17:04:00,2025-07-18 17:04:00
1a6c9777-c79c-4859-aa59-b08d52337140,PC02,Influencer_21_PC02,youth,youth_local,high,73,19174,Choppadandi,Peddapalle,+917349644721,influencer21@example.com,unknown,"[{""date"": ""2025-03-20"", ""event"": ""Phone call"", ""outcome"": ""Neutral""}, {""date"": ""2025-04-22"", ""event"": ""Event"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-04-08"", ""event"": ""Event"", ""outcome"": ""Positive""}, {""date"": ""2025-07-18"", ""event"": ""Community gathering"", ""outcome"": ""Neutral""}]","[""Employment"", ""Employment"", ""Infrastructure""]",moderate,2025-08-15,2025-10-24,,coordinator_1,True,2025-08-27 05:16:00,2025-09-14 05:16:00
be09e7b9-27cc-4b44-beed-f2c45fc37f93,PC02,Influencer_22_PC02,religious,religious_local,low,82,20874,Peddapalle,Huzurabad,+919122974422,influencer22@example.com,unknown,"[{""date"": ""2025-02-18"", ""event"": ""Phone call"", ""outcome"": ""Needs follow-up""}, {""date"": ""2024-11-25"", ""event"": ""Community gathering"", ""outcome"": ""Neutral""}, {""date"": ""2024-11-16"", ""event"": ""Phone call"", ""outcome"": ""Positive""}, {""date"": ""2025-02-23"", ""event"": ""Phone call"", ""outcome"": ""Needs follow-up""}]","[""Infrastructure"", ""Education"", ""Education"", ""Infrastructure""]",strong,2025-03-18,,Key influencer in religious sector,coordinator_3,True,2025-04-19 05:48:00,2025-04-30 05:48:00
33aa1b9b-caca-4b97-9469-2ad262cea3c4,PC02,Influencer_23_PC02,business,,high,48,25305,Choppadandi,Peddapalle,+917977979248,influencer23@example.com,unknown,"[{""date"": ""2025-06-06"", ""event"": ""Community gathering"", ""outcome"": ""Neutral""}]","[""Education"", ""Healthcare"", ""Healthcare"", ""Infrastructure""]",none,2025-10-14,2025-12-11,,coordinator_5,False,2025-11-12 09:52:00,2025-11-13 09:52:00
4515a02a-fc0c-4a15-8190-0502f1e3a1be,PC02,Influencer_24_PC02,community,,low,52,28155,Huzurabad,Husnabad,+917201975123,influencer24@example.com,unknown,"[{""date"": ""2024-12-31"", ""event"": ""Community gathering"", ""outcome"": ""Neutral""}, {""date"": ""2024-09-25"", ""event"": ""Phone call"", ""outcome"": ""Neutral""}]","[""Healthcare"", ""Employment"", ""Education"", ""Employment""]",weak,2024-12-14,2025-03-06,Key influencer in community sector,coordinator_2,False,2025-02-16 07:23:00,2025-02-20 07:23:00
453d19b8-f105-479e-8a36-87ce36fb3f11,PC02,Influencer_25_PC02,women,women_local,high,100,42873,Choppadandi,Huzurabad,+919132956091,influencer25@example.com,opposition,"[{""date"": ""2024-12-14"", ""event"": ""Event"", ""outcome"": ""Positive""}, {""date"": ""2025-01-17"", ""event"": ""Meeting"", ""outcome"": ""Neutral""}]","[""Infrastructure"", ""Healthcare""]",weak,2025-01-16,2025-05-27,,coordinator_4,True,2025-04-03 08:13:00,2025-04-05 08:13:00
c4ae1c5b-2136-41e3-aa44-a959c1eebd07,PC02,Influencer_26_PC02,religious,religious_local,low,55,41484,Sircilla,Huzurabad,+917454508320,influencer26@example.com,neutral,"[{""date"": ""2025-09-18"", ""event"": ""Community gathering"", ""outcome"": ""Positive""}, {""date"": ""2025-09-16"", ""event"": ""Event"", ""outcome"": ""Neutral""}]","[""Employment"", ""Healthcare"", ""Education""]",weak,2025-11-10,2026-02-06,,coordinator_5,False,2025-12-28 21:21:00,2026-01-05 21:21:00
f921f3b8-d1c0-41c8-8c78-45ce3066e487,PC02,Influencer_27_PC02,media,media_local,low,93,31085,Vemulawada,Peddapalle,+919153521497,influencer27@example.com,favorable,"[{""date"": ""2024-11-27"", ""event"": ""Event"", ""outcome"": ""Needs follow-up""}, {""date"": ""2024-11-02"", ""event"": ""Community gathering"", ""outcome"": ""Neutral""}, {""date"": ""2024-12-06"", ""event"": ""Community gathering"", ""outcome"": ""Needs follow-up""}]","[""Education"", ""Healthcare"", ""Employment"", ""Education""]",none,2025-01-12,2025-03-11,,coordinator_2,False,2025-02-24 17:16:00,2025-03-11 17:16:00
5b71a56b-2e54-400e-ba9b-1a2babd095ae,PC02,Influencer_28_PC02,business,business_local,high,60,2551,Vemulawada,Sircilla,+919658482824,influencer28@example.com,favorable,"[{""date"": ""2024-12-08"", ""event"": ""Community gathering"", ""outcome"": ""Needs follow-up""}, {""date"": ""2024-11-02"", ""event"": ""Community gathering"", ""outcome"": ""Neutral""}, {""date"": ""2025-01-09"", ""event"": ""Event"", ""outcome"": ""Neutral""}]","[""Healthcare"", ""Infrastructure"", ""Healthcare"", ""Employment""]",none,2025-03-31,,,coordinator_3,False,2025-04-28 23:43:00,2025-05-14 23:43:00
8156cdaf-b809-4773-8a2a-5e94152df453,PC02,Influencer_29_PC02,religious,,medium,66,29248,Choppadandi,Karimnagar,+917087880230,influencer29@example.com,neutral,"[{""date"": ""2025-04-09"", ""event"": ""Community gathering"", ""outcome"": ""Positive""}, {""date"": ""2025-02-19"", ""event"": ""Phone call"", ""outcome"": ""Positive""}, {""date"": ""2025-05-11"", ""event"": ""Meeting"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-03-15"", ""event"": ""Phone call"", ""outcome"": ""Neutral""}]","[""Infrastructure"", ""Infrastructure"", ""Healthcare"", ""Infrastructure""]",strong,2025-05-08,,,coordinator_4,False,2025-08-01 10:06:00,2025-08-05 10:06:00
780bdbf8-a3e2-41b3-8631-fe05d3a85f0e,PC02,Influencer_30_PC02,youth,youth_local,high,43,29734,Huzurabad,Vemulawada,+917280849226,influencer30@example.com,unknown,"[{""date"": ""2024-08-21"", ""event"": ""Phone call"", ""outcome"": ""Positive""}, {""date"": ""2024-11-16"", ""event"": ""Meeting"", ""outcome"": ""Needs follow-up""}, {""date"": ""2024-08-18"", ""event"": ""Community gathering"", ""outcome"": ""Neutral""}]","[""Healthcare"", ""Healthcare""]",moderate,2024-11-17,2025-02-25,,coordinator_1,False,2025-02-14 22:02:00,2025-02-19 22:02:00
7b59922f-7df9-414d-9863-0fc8b9f64788,PC02,Influencer_31_PC02,religious,,high,62,16050,Karimnagar,Peddapalle,+917397177639,influencer31@example.com,unknown,"[{""date"": ""2024-11-06"", ""event"": ""Phone call"", ""outcome"": ""Neutral""}, {""date"": ""2024-08-28"", ""event"": ""Event"", ""outcome"": ""Needs follow-up""}, {""date"": ""2024-08-31"", ""event"": ""Event"", ""outcome"": ""Positive""}, {""date"": ""2024-12-30"", ""event"": ""Phone call"", ""outcome"": ""Needs follow-up""}]","[""Healthcare"", ""Healthcare"", ""Infrastructure""]",none,2025-01-26,2025-04-21,,coordinator_4,True,2025-02-24 19:22:00,2025-03-20 19:22:00
ab54d87e-41df-486f-b0a5-da61eb42d1af,PC02,Influencer_32_PC02,media,media_local,high,77,33773,Karimnagar,Vemulawada,+919490606284,influencer32@example.com,opposition,"[{""date"": ""2025-03-25"", ""event"": ""Meeting"", ""outcome"": ""Positive""}, {""date"": ""2025-02-19"", ""event"": ""Phone call"", ""outcome"": ""Needs follow-up""}]","[""Infrastructure"", ""Education"", ""Education"", ""Employment""]",strong,2025-04-09,2025-07-06,,coordinator_3,False,2025-06-01 14:32:00,2025-06-26 14:32:00
0313ccd8-5b41-4e93-8f46-a839a555f308,PC02,Influencer_33_PC02,youth,youth_local,low,71,23323,Peddapalle,Peddapalle,+917820915413,influencer33@example.com,favorable,"[{""date"": ""2024-08-25"", ""event"": ""Meeting"", ""outcome"": ""Positive""}, {""date"": ""2024-08-16"", ""event"": ""Phone call"", ""outcome"": ""Positive""}]","[""Education"", ""Employment"", ""Education""]",weak,2024-11-01,2025-03-14,,coordinator_5,True,2025-01-26 18:56:00,2025-02-13 18:56:00
b514415e-9035-4470-9364-7a87615d415f,PC02,Influencer_34_PC02,media,media_local,high,57,6573,Huzurabad,Vemulawada,+919251559395,influencer34@example.com,neutral,"[{""date"": ""2024-12-14"", ""event"": ""Meeting"", ""outcome"": ""Neutral""}, {""date"": ""2024-10-26"", ""event"": ""Event"", ""outcome"": ""Needs follow-up""}, {""date"": ""2024-09-11"", ""event"": ""Event"", ""outcome"": ""Needs follow-up""}]","[""Education"", ""Infrastructure"", ""Healthcare""]",strong,2025-01-18,,Key influencer in media sector,coordinator_5,False,2025-01-20 06:19:00,2025-02-09 06:19:00
6bdd1edb-8c11-4326-9402-6d39caf11a46,PC02,Influencer_35_PC02,community,,high,89,9056,Vemulawada,Huzurabad,+919385985328,influencer35@example.com,unknown,"[{""date"": ""2024-09-21"", ""event"": ""Community gathering"", ""outcome"": ""Positive""}, {""date"": ""2024-11-19"", ""event"": ""Community gathering"", ""outcome"": ""Positive""}]","[""Employment"", ""Healthcare"", ""Healthcare""]",strong,2025-02-22,2025-03-16,,coordinator_1,True,2025-02-24 18:38:00,2025-03-04 18:38:00
97626fbb-68f3-4eac-b74e-6659acae808e,PC02,Influencer_36_PC02,religious,religious_local,medium,69,4777,Peddapalle,Sircilla,+919769270613,influencer36@example.com,unknown,"[{""date"": ""2025-02-23"", ""event"": ""Meeting"", ""outcome"": ""Positive""}, {""date"": ""2025-04-04"", ""event"": ""Event"", ""outcome"": ""Neutral""}, {""date"": ""2024-12-02"", ""event"": ""Phone call"", ""outcome"": ""Positive""}]","[""Infrastructure"", ""Infrastructure"", ""Healthcare""]",moderate,2025-02-08,,Key influencer in religious sector,coordinator_3,True,2025-05-04 14:20:00,2025-05-16 14:20:00
6f84839a-0775-4065-8430-cc43f3679752,PC02,Influencer_37_PC02,community,community_local,low,47,44925,Peddapalle,Huzurabad,+919599493434,influencer37@example.com,neutral,"[{""date"": ""2025-03-18"", ""event"": ""Event"", ""outcome"": ""Needs follow-up""}]","[""Healthcare"", ""Infrastructure""]",weak,2025-06-25,,,coordinator_5,True,2025-09-06 09:45:00,2025-09-20 09:45:00
36fdbb66-45e9-4b2a-8d85-356c02a97501,PC02,Influencer_38_PC02,business,business_local,high,65,39228,Choppadandi,Huzurabad,+917706621429,influencer38@example.com,favorable,"[{""date"": ""2025-04-04"", ""event"": ""Community gathering"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-07-13"", ""event"": ""Phone call"", ""outcome"": ""Positive""}]","[""Healthcare"", ""Healthcare"", ""Healthcare""]",none,2025-06-29,2025-10-08,,coordinator_1,True,2025-08-30 12:35:00,2025-09-10 12:35:00
13b042a3-361b-4b9f-abb1-b661ad807599,PC02,Influencer_39_PC02,women,women_local,medium,73,12611,Vemulawada,Choppadandi,+919202105380,influencer39@example.com,favorable,"[{""date"": ""2024-11-24"", ""event"": ""Phone call"", ""outcome"": ""Positive""}]","[""Education"", ""Education""]",weak,2024-12-25,2025-04-11,Key influencer in women sector,coordinator_1,True,2025-02-25 20:44:00,2025-03-24 20:44:00
de7ff5c9-8ed7-41b6-83dd-224cc57955d2,PC02,Influencer_40_PC02,media,,high,40,12982,Huzurabad,Sircilla,+917253118867,influencer40@example.com,favorable,"[{""date"": ""2024-10-06"", ""event"": ""Phone call"", ""outcome"": ""Positive""}, {""date"": ""2024-11-19"", ""event"": ""Event"", ""outcome"": ""Needs follow-up""}, {""date"": ""2024-08-28"", ""event"": ""Event"", ""outcome"": ""Needs follow-up""}, {""date"": ""2024-10-02"", ""event"": ""Meeting"", ""outcome"": ""Neutral""}]","[""Healthcare"", ""Healthcare""]",moderate,2024-12-24,2025-04-23,Key influencer in media sector,coordinator_3,True,2025-02-24 12:41:00,2025-03-26 12:41:00
3ac13307-9a71-4aa3-8a6c-b540ca061929,PC02,Influencer_41_PC02,community,,low,81,44503,Vemulawada,Karimnagar,+917472696117,influencer41@example.com,unknown,"[{""date"": ""2025-02-11"", ""event"": ""Community gathering"", ""outcome"": ""Positive""}, {""date"": ""2025-03-23"", ""event"": ""Phone call"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-03-22"", ""event"": ""Phone call"", ""outcome"": ""Positive""}]","[""Healthcare"", ""Healthcare"", ""Employment""]",strong,2025-05-13,2025-08-31,,coordinator_1,False,2025-07-26 20:08:00,2025-07-30 20:08:00
56c28629-e5c1-4114-bde9-99ffc30b1717,PC02,Influencer_42_PC02,community,community_local,low,76,11301,Vemulawada,Huzurabad,+917885554755,influencer42@example.com,favorable,"[{""date"": ""2025-03-18"", ""event"": ""Event"", ""outcome"": ""Positive""}, {""date"": ""2025-03-16"", ""event"": ""Community gathering"", ""outcome"": ""Neutral""}, {""date"": ""2025-03-04"", ""event"": ""Meeting"", ""outcome"": ""Neutral""}, {""date"": ""2025-05-07"", ""event"": ""Phone call"", ""outcome"": ""Neutral""}]","[""Education"", ""Infrastructure"", ""Education""]",weak,2025-05-24,2025-08-28,,coordinator_2,True,2025-07-17 04:38:00,2025-07-18 04:38:00
3db5d33b-0e51-4bbe-bfa8-2b6f79c9fadb,PC02,Influencer_43_PC02,women,women_local,low,54,31799,Choppadandi,Peddapalle,+917875061182,influencer43@example.com,favorable,"[{""date"": ""2025-06-17"", ""event"": ""Meeting"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-07-03"", ""event"": ""Community gathering"", ""outcome"": ""Positive""}]","[""Employment"", ""Infrastructure"", ""Employment""]",moderate,2025-08-17,,Key influencer in women sector,coordinator_3,False,2025-10-17 07:51:00,2025-10-24 07:51:00
03ca10e3-1a1a-4c75-a0b8-53e535487e62,PC03,Influencer_1_PC03,youth,youth_local,low,55,24874,Choppadandi,Karimnagar,+919546522149,influencer1@example.com,unknown,"[{""date"": ""2025-09-07"", ""event"": ""Community gathering"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-09-02"", ""event"": ""Community gathering"", ""outcome"": ""Neutral""}]","[""Employment"", ""Education""]",weak,2025-10-05,2025-11-19,,coordinator_1,True,2025-10-08 12:36:00,2025-10-11 12:36:00
9d16a2e5-a3f6-449d-9975-8f1d5fe7e4d3,PC03,Influencer_2_PC03,community,,medium,60,36837,Sircilla,Sircilla,+918110709964,influencer2@example.com,favorable,"[{""date"": ""2025-08-25"", ""event"": ""Event"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-08-27"", ""event"": ""Community gathering"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-09-01"", ""event"": ""Event"", ""outcome"": ""Positive""}]","[""Healthcare"", ""Education"", ""Healthcare""]",none,2025-10-09,2026-01-19,Key influencer in community sector,coordinator_4,True,2025-11-25 09:35:00,2025-11-27 09:35:00
8635deb8-013a-44b4-9f67-109e1d0f06a2,PC03,Influencer_3_PC03,community,,high,54,4092,Huzurnagar,Choppadandi,+918855375346,influencer3@example.com,neutral,"[{""date"": ""2025-04-27"", ""event"": ""Meeting"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-06-18"", ""event"": ""Community gathering"", ""outcome"": ""Neutral""}, {""date"": ""2025-06-03"", ""event"": ""Event"", ""outcome"": ""Neutral""}]","[""Healthcare"", ""Employment"", ""Employment"", ""Healthcare""]",moderate,2025-07-26,,Key influencer in community sector,coordinator_3,False,2025-09-23 04:43:00,2025-09-24 04:43:00
8566dbd8-a1ef-489a-8640-b2f17188ec3c,PC03,Influencer_4_PC03,women,,low,95,35131,Manakondur,Karimnagar,+918147939489,influencer4@example.com,neutral,"[{""date"": ""2025-04-01"", ""event"": ""Community gathering"", ""outcome"": ""Neutral""}, {""date"": ""2024-12-06"", ""event"": ""Community gathering"", ""outcome"": ""Neutral""}]","[""Infrastructure"", ""Education"", ""Infrastructure"", ""Healthcare""]",weak,2025-04-30,,Key influencer in women sector,coordinator_4,False,2025-05-23 12:22:00,2025-06-19 12:22:00
92148b1b-2326-4de5-ac15-894db00a3fec,PC03,Influencer_5_PC03,media,,medium,74,12816,Choppadandi,Choppadandi,+917198750692,influencer5@example.com,favorable,"[{""date"": ""2025-06-15"", ""event"": ""Event"", ""outcome"": ""Neutral""}, {""date"": ""2025-06-05"", ""event"": ""Meeting"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-05-23"", ""event"": ""Meeting"", ""outcome"": ""Positive""}, {""date"": ""2025-07-04"", ""event"": ""Phone call"", ""outcome"": ""Positive""}]","[""Infrastructure"", ""Education""]",weak,2025-07-30,,Key influencer in media sector,coordinator_2,True,2025-09-16 19:07:00,2025-10-16 19:07:00
8d86cdfa-c073-476d-b112-c1b1c3871020,PC03,Influencer_6_PC03,community,,medium,44,13058,Huzurnagar,Vemulawada,+918787566161,influencer6@example.com,favorable,"[{""date"": ""2025-10-10"", ""event"": ""Meeting"", ""outcome"": ""Neutral""}, {""date"": ""2025-07-28"", ""event"": ""Meeting"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-10-20"", ""event"": ""Event"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-10-07"", ""event"": ""Meeting"", ""outcome"": ""Needs follow-up""}]","[""Education"", ""Healthcare""]",moderate,2025-10-20,2026-01-06,Key influencer in community sector,coordinator_5,True,2025-11-23 23:26:00,2025-12-19 23:26:00
89797a59-0b0c-40ed-a79c-3dffb4986ac9,PC03,Influencer_7_PC03,media,,medium,46,35691,Karimnagar,Vemulawada,+917798580922,influencer7@example.com,unknown,"[{""date"": ""2024-12-31"", ""event"": ""Phone call"", ""outcome"": ""Neutral""}, {""date"": ""2025-03-08"", ""event"": ""Community gathering"", ""outcome"": ""Neutral""}]","[""Education"", ""Education"", ""Education""]",none,2025-03-11,2025-06-21,Key influencer in media sector,coordinator_1,False,2025-05-22 19:06:00,2025-06-08 19:06:00
f0ce381e-b896-41dd-b914-3c7daf092e02,PC03,Influencer_8_PC03,business,business_local,high,66,45693,Sircilla,Sircilla,+917671369862,influencer8@example.com,favorable,"[{""date"": ""2025-04-10"", ""event"": ""Phone call"", ""outcome"": ""Neutral""}, {""date"": ""2025-07-20"", ""event"": ""Meeting"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-07-03"", ""event"": ""Event"", ""outcome"": ""Neutral""}]","[""Education"", ""Infrastructure"", ""Infrastructure""]",strong,2025-08-05,2025-10-12,Key influencer in business sector,coordinator_1,False,2025-08-19 19:16:00,2025-09-14 19:16:00
c122cf37-7e40-477c-acef-b58151033c73,PC03,Influencer_9_PC03,business,business_local,medium,94,8370,Vemulawada,Manakondur,+919796838225,influencer9@example.com,favorable,"[{""date"": ""2025-01-29"", ""event"": ""Community gathering"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-03-23"", ""event"": ""Event"", ""outcome"": ""Needs follow-up""}, {""date"": ""2024-11-14"", ""event"": ""Meeting"", ""outcome"": ""Needs follow-up""}, {""date"": ""2024-11-14"", ""event"": ""Event"", ""outcome"": ""Neutral""}]","[""Infrastructure"", ""Education""]",strong,2025-02-04,2025-05-29,Key influencer in business sector,coordinator_4,True,2025-04-22 07:11:00,2025-05-04 07:11:00
