escalation_id,constituency_id,original_issue_id,issue_type,issue_category,issue_description,escalation_level,escalation_reason,escalated_from,escalated_to,escalated_at,original_report_date,days_since_reported,sla_breached,sla_deadline,status,priority,complainant_name,complainant_contact,complainant_location,assigned_to,assigned_at,actions_taken,resolution_time_hours,resolution_notes,resolved_by,resolved_at,complainant_satisfied,satisfaction_score,feedback,root_cause,preventive_measures,created_at,updated_at
c63ba158-13a5-4a4c-ac43-a9a90823be5d,PC01,5c9115c2-168b-4d40-a6b5-5af9260ac2c5,emergency,education,Issue in Adilabad requiring escalation,1,SLA breach,officer_level_2,officer_level_4,2025-06-04 12:55:00,2025-05-25 10:55:00,10,True,2025-06-01 10:55:00,under_review,p1_high,Complainant_514,+91-8988745454,Chennur,resolver_11,2025-06-04 17:55:00,"[{""action"": ""Site inspection"", ""action_by"": ""officer_3"", ""action_at"": ""2025-06-08T02:55:00"", ""notes"": ""Action notes 68""}]",,,,,,,,,[],2025-06-04 12:55:00,2025-06-05 13:55:00
98b426d3-e681-4b3e-a369-a7a77c8b1997,PC01,88341850-7bde-4b87-abfd-0b8be0462705,emergency,electricity,Issue in Adilabad requiring escalation,1,SLA breach,officer_level_3,officer_level_4,2025-07-18 20:50:00,2025-07-13 17:50:00,5,False,2025-08-02 17:50:00,escalated,p0_critical,Complainant_918,+91-7846805054,Boath,resolver_4,2025-07-19 02:50:00,"[{""action"": ""Coordination meeting"", ""action_by"": ""officer_8"", ""action_at"": ""2025-07-20T18:50:00"", ""notes"": ""Action notes 14""}, {""action"": ""Coordination meeting"", ""action_by"": ""officer_8"", ""action_at"": ""2025-07-22T03:50:00"", ""notes"": ""Action notes 26""}]",,,,,,,,,[],2025-07-18 20:50:00,2025-07-19 07:50:00
632a75a7-7492-4c7b-af75-2d0ad69d7de4,PC01,1f13a457-e447-4f62-b92e-2049e20cb9ae,grievance,roads,Issue in Adilabad requiring escalation,3,SLA breach,officer_level_1,officer_level_4,2025-05-07 06:04:00,2025-05-04 20:04:00,3,False,2025-05-31 20:04:00,action_initiated,p2_medium,Complainant_393,+91-8065352343,Khanapur,resolver_2,2025-05-07 08:04:00,"[{""action"": ""Resource allocation"", ""action_by"": ""officer_8"", ""action_at"": ""2025-05-10T18:04:00"", ""notes"": ""Action notes 48""}, {""action"": ""Coordination meeting"", ""action_by"": ""officer_4"", ""action_at"": ""2025-05-10T10:04:00"", ""notes"": ""Action notes 2""}, {""action"": ""Team deployed"", ""action_by"": ""officer_10"", ""action_at"": ""2025-05-08T15:04:00"", ""notes"": ""Action notes 69""}, {""action"": ""Site inspection"", ""action_by"": ""officer_2"", ""action_at"": ""2025-05-11T07:04:00"", ""notes"": ""Action notes 94""}]",,,,,,,,,[],2025-05-07 06:04:00,2025-05-07 21:04:00
641df4f0-70bd-4ca6-a4d2-31963c6ef8b8,PC01,6aeeaa3c-fa97-470f-8757-4e4ce2370026,complaint,water_supply,Issue in Adilabad requiring escalation,1,Requires senior attention,officer_level_2,officer_level_3,2025-01-25 15:44:00,2025-01-10 16:44:00,15,False,2025-01-28 16:44:00,closed,p3_low,Complainant_226,+91-8176612423,Khanapur,resolver_6,2025-01-26 07:44:00,"[{""action"": ""Coordination meeting"", ""action_by"": ""officer_1"", ""action_at"": ""2025-01-27T12:44:00"", ""notes"": ""Action notes 26""}, {""action"": ""Team deployed"", ""action_by"": ""officer_4"", ""action_at"": ""2025-01-28T04:44:00"", ""notes"": ""Action notes 31""}, {""action"": ""Team deployed"", ""action_by"": ""officer_9"", ""action_at"": ""2025-01-27T20:44:00"", ""notes"": ""Action notes 23""}, {""action"": ""Resource allocation"", ""action_by"": ""officer_6"", ""action_at"": ""2025-01-27T18:44:00"", ""notes"": ""Action notes 85""}]",222.0,Issue resolved through coordination,resolver_11,2025-02-03 21:44:00,True,3.0,,Coordination gap,"[""Measure 1"", ""Measure 2"", ""Measure 3""]",2025-01-25 15:44:00,2025-02-03 21:44:00
411395da-3489-403e-ad03-1a3eda660af0,PC01,85e0acae-1487-4149-aba9-c415e5cd437d,emergency,sanitation,Issue in Adilabad requiring escalation,1,VIP complaint,officer_level_1,officer_level_3,2025-07-22 10:50:00,2025-07-15 15:50:00,7,False,2025-07-31 15:50:00,action_initiated,p0_critical,Complainant_780,+91-7888134494,Chennur,resolver_9,2025-07-23 06:50:00,"[{""action"": ""Coordination meeting"", ""action_by"": ""officer_2"", ""action_at"": ""2025-07-24T08:50:00"", ""notes"": ""Action notes 69""}, {""action"": ""Site inspection"", ""action_by"": ""officer_5"", ""action_at"": ""2025-07-24T13:50:00"", ""notes"": ""Action notes 17""}, {""action"": ""Team deployed"", ""action_by"": ""officer_3"", ""action_at"": ""2025-07-26T02:50:00"", ""notes"": ""Action notes 47""}]",,,,,,,,,[],2025-07-22 10:50:00,2025-07-23 08:50:00
3127599e-36dc-4953-8dac-c3e761a12495,PC01,3b31cd2f-d7e4-4c3a-b82f-261c2867e1d2,complaint,infrastructure,Issue in Adilabad requiring escalation,1,SLA breach,officer_level_1,officer_level_2,2025-01-29 00:09:00,2025-01-16 19:09:00,13,False,2025-02-08 19:09:00,action_initiated,p3_low,Complainant_45,+91-7703813772,Mancherial,resolver_11,2025-01-29 09:09:00,"[{""action"": ""Resource allocation"", ""action_by"": ""officer_5"", ""action_at"": ""2025-02-01T18:09:00"", ""notes"": ""Action notes 31""}]",,,,,,,,,[],2025-01-29 00:09:00,2025-01-30 05:09:00
f0b39d20-abbe-4052-ae30-18fac043bf02,PC01,753e5e42-3051-4470-b060-7a2b2ecf1ef2,emergency,law_order,Issue in Adilabad requiring escalation,2,Complex issue,officer_level_3,officer_level_3,2025-09-17 15:02:00,2025-09-03 10:02:00,14,False,2025-09-30 10:02:00,closed,p2_medium,Complainant_494,+91-7302014373,Asifabad,resolver_8,2025-09-18 15:02:00,"[{""action"": ""Resource allocation"", ""action_by"": ""officer_8"", ""action_at"": ""2025-09-19T00:02:00"", ""notes"": ""Action notes 88""}]",238.0,Issue resolved through resource deployment,resolver_7,2025-09-27 13:02:00,False,1.0,,Technical issue,"[""Measure 1""]",2025-09-17 15:02:00,2025-09-27 13:02:00
ba14fe7a-17ae-4cfc-b382-4b24896066f4,PC01,a37a3af6-e28c-4890-bc15-a47a646d0f0a,feedback,roads,Issue in Adilabad requiring escalation,3,Complex issue,officer_level_1,officer_level_4,2025-05-06 05:33:00,2025-04-20 20:33:00,16,False,2025-05-10 20:33:00,under_review,p0_critical,Complainant_398,+91-9735865638,Adilabad,resolver_13,2025-05-06 12:33:00,"[{""action"": ""Coordination meeting"", ""action_by"": ""officer_5"", ""action_at"": ""2025-05-08T09:33:00"", ""notes"": ""Action notes 49""}, {""action"": ""Coordination meeting"", ""action_by"": ""officer_5"", ""action_at"": ""2025-05-09T20:33:00"", ""notes"": ""Action notes 50""}, {""action"": ""Site inspection"", ""action_by"": ""officer_5"", ""action_at"": ""2025-05-09T18:33:00"", ""notes"": ""Action notes 77""}, {""action"": ""Resource allocation"", ""action_by"": ""officer_3"", ""action_at"": ""2025-05-06T13:33:00"", ""notes"": ""Action notes 43""}]",,,,,,,,,[],2025-05-06 05:33:00,2025-05-06 16:33:00
47fb3d3b-cf82-400c-b9f5-67d0ea7b60e0,PC01,ec9206b5-6357-4a73-af91-48ec6974c597,feedback,roads,Issue in Adilabad requiring escalation,3,VIP complaint,officer_level_1,officer_level_2,2025-09-22 14:14:00,2025-09-17 08:14:00,5,False,2025-10-04 08:14:00,under_review,p2_medium,Complainant_497,+91-9617158415,Asifabad,resolver_11,2025-09-22 21:14:00,"[{""action"": ""Site inspection"", ""action_by"": ""officer_2"", ""action_at"": ""2025-09-24T20:14:00"", ""notes"": ""Action notes 16""}, {""action"": ""Team deployed"", ""action_by"": ""officer_4"", ""action_at"": ""2025-09-26T04:14:00"", ""notes"": ""Action notes 3""}, {""action"": ""Resource allocation"", ""action_by"": ""officer_1"", ""action_at"": ""2025-09-25T15:14:00"", ""notes"": ""Action notes 25""}]",,,,,,,,,[],2025-09-22 14:14:00,2025-09-24 14:14:00
33c60dff-6caa-4d86-bbfd-5b09834bb34b,PC01,8e97e82f-1caa-4891-910b-26be31fdf256,emergency,healthcare,Issue in Adilabad requiring escalation,2,VIP complaint,officer_level_3,officer_level_4,2025-05-19 06:37:00,2025-05-08 08:37:00,11,False,2025-05-28 08:37:00,escalated,p1_high,Complainant_513,+91-8751145798,Nirmal,resolver_4,2025-05-19 11:37:00,"[{""action"": ""Team deployed"", ""action_by"": ""officer_1"", ""action_at"": ""2025-05-21T00:37:00"", ""notes"": ""Action notes 49""}, {""action"": ""Site inspection"", ""action_by"": ""officer_10"", ""action_at"": ""2025-05-21T18:37:00"", ""notes"": ""Action notes 60""}]",,,,,,,,,[],2025-05-19 06:37:00,2025-05-19 11:37:00
ab2e96db-ae49-436f-9216-e52a6d7f83fe,PC01,712011a9-1ee5-41d3-98e7-98faeff2764a,complaint,healthcare,Issue in Adilabad requiring escalation,2,Complex issue,officer_level_3,officer_level_3,2025-07-29 23:03:00,2025-07-25 12:03:00,4,False,2025-08-21 12:03:00,escalated,p0_critical,Complainant_895,+91-9071130327,Asifabad,resolver_8,2025-07-30 14:03:00,"[{""action"": ""Team deployed"", ""action_by"": ""officer_9"", ""action_at"": ""2025-08-01T03:03:00"", ""notes"": ""Action notes 38""}]",,,,,,,,,[],2025-07-29 23:03:00,2025-07-30 15:03:00
fbeba905-cbf0-4350-80ee-3bbc0317673c,PC01,32043d9c-7275-4bb0-a245-ada217d43845,complaint,sanitation,Issue in Adilabad requiring escalation,2,No action taken,officer_level_1,officer_level_2,2025-07-14 09:35:00,2025-07-06 13:35:00,8,False,2025-07-28 13:35:00,action_initiated,p1_high,Complainant_130,+91-8850163998,Chennur,resolver_4,2025-07-14 13:35:00,"[{""action"": ""Resource allocation"", ""action_by"": ""officer_5"", ""action_at"": ""2025-07-16T13:35:00"", ""notes"": ""Action notes 1""}, {""action"": ""Coordination meeting"", ""action_by"": ""officer_1"", ""action_at"": ""2025-07-14T12:35:00"", ""notes"": ""Action notes 57""}]",,,,,,,,,[],2025-07-14 09:35:00,2025-07-15 22:35:00
2333b3c6-709c-4209-8ce0-fc654f5b7b78,PC01,ac41f2ae-5bcc-4584-87b0-f3f44ebc3a12,feedback,roads,Issue in Adilabad requiring escalation,4,SLA breach,officer_level_1,officer_level_4,2025-06-20 04:34:00,2025-06-14 19:34:00,6,False,2025-06-23 19:34:00,escalated,p0_critical,Complainant_866,+91-8379283174,Mancherial,resolver_4,2025-06-20 07:34:00,"[{""action"": ""Site inspection"", ""action_by"": ""officer_2"", ""action_at"": ""2025-06-21T11:34:00"", ""notes"": ""Action notes 56""}]",,,,,,,,,[],2025-06-20 04:34:00,2025-06-22 00:34:00
54511c48-7f97-418f-a39e-528f01ff5b29,PC02,3cf9e4f8-0d5e-4ad8-98d6-c72dd4270dec,feedback,law_order,Issue in Peddapalle requiring escalation,4,Complex issue,officer_level_1,officer_level_4,2025-09-13 08:40:00,2025-08-28 11:40:00,16,False,2025-09-24 11:40:00,escalated,p3_low,Complainant_319,+91-9496476171,Sircilla,resolver_9,2025-09-14 05:40:00,"[{""action"": ""Resource allocation"", ""action_by"": ""officer_6"", ""action_at"": ""2025-09-16T06:40:00"", ""notes"": ""Action notes 54""}]",,,,,,,,,[],2025-09-13 08:40:00,2025-09-14 12:40:00
34588160-0bff-48ac-b484-59b17a78d283,PC02,64474a3e-c7ec-4b26-b246-779f9adb366b,feedback,healthcare,Issue in Peddapalle requiring escalation,4,Requires senior attention,officer_level_3,officer_level_3,2025-11-13 18:25:00,2025-11-07 08:25:00,6,False,2025-11-21 08:25:00,under_review,p0_critical,Complainant_166,+91-8546118648,Karimnagar,resolver_12,2025-11-14 12:25:00,"[{""action"": ""Site inspection"", ""action_by"": ""officer_4"", ""action_at"": ""2025-11-15T21:25:00"", ""notes"": ""Action notes 86""}, {""action"": ""Team deployed"", ""action_by"": ""officer_7"", ""action_at"": ""2025-11-15T05:25:00"", ""notes"": ""Action notes 13""}]",,,,,,,,,[],2025-11-13 18:25:00,2025-11-15 12:25:00
f14e80ab-7e54-43cd-af9c-b41b6ab86b06,PC02,441b24d4-7ca4-4879-90f9-08d211e4df56,grievance,healthcare,Issue in Peddapalle requiring escalation,1,SLA breach,officer_level_1,officer_level_4,2025-06-03 06:46:00,2025-05-29 19:46:00,5,False,2025-06-06 19:46:00,escalated,p0_critical,Complainant_23,+91-9904393680,Husnabad,resolver_13,2025-06-04 01:46:00,"[{""action"": ""Team deployed"", ""action_by"": ""officer_3"", ""action_at"": ""2025-06-06T08:46:00"", ""notes"": ""Action notes 68""}, {""action"": ""Coordination meeting"", ""action_by"": ""officer_10"", ""action_at"": ""2025-06-06T23:46:00"", ""notes"": ""Action notes 62""}, {""action"": ""Resource allocation"", ""action_by"": ""officer_5"", ""action_at"": ""2025-06-03T16:46:00"", ""notes"": ""Action notes 26""}, {""action"": ""Team deployed"", ""action_by"": ""officer_7"", ""action_at"": ""2025-06-06T03:46:00"", ""notes"": ""Action notes 28""}]",,,,,,,,,[],2025-06-03 06:46:00,2025-06-04 22:46:00
c927de2e-3a35-4857-9056-fc19fa336d73,PC02,78d28856-8bc9-4383-8c97-ccf47e04046f,service_request,sanitation,Issue in Peddapalle requiring escalation,2,Complex issue,officer_level_2,officer_level_2,2025-08-13 11:36:00,2025-08-04 15:36:00,9,False,2025-09-02 15:36:00,closed,p0_critical,Complainant_523,+91-8197401877,Vemulawada,resolver_3,2025-08-13 22:36:00,"[{""action"": ""Team deployed"", ""action_by"": ""officer_3"", ""action_at"": ""2025-08-16T23:36:00"", ""notes"": ""Action notes 13""}, {""action"": ""Site inspection"", ""action_by"": ""officer_9"", ""action_at"": ""2025-08-15T07:36:00"", ""notes"": ""Action notes 95""}]",48.0,Issue resolved through resource deployment,resolver_8,2025-08-15 11:36:00,True,3.0,,Resource shortage,"[""Measure 1""]",2025-08-13 11:36:00,2025-08-15 11:36:00
9ca8160b-c2f0-433a-a7a4-d213aa3be4f4,PC02,c57868ee-dbbd-4c61-99e5-a4181565f7cc,complaint,healthcare,Issue in Peddapalle requiring escalation,3,Complex issue,officer_level_2,officer_level_3,2025-07-03 07:16:00,2025-07-01 08:16:00,2,False,2025-07-24 08:16:00,closed,p0_critical,Complainant_456,+91-9996991919,Sircilla,resolver_11,2025-07-03 23:16:00,"[{""action"": ""Site inspection"", ""action_by"": ""officer_8"", ""action_at"": ""2025-07-05T20:16:00"", ""notes"": ""Action notes 96""}, {""action"": ""Coordination meeting"", ""action_by"": ""officer_9"", ""action_at"": ""2025-07-06T06:16:00"", ""notes"": ""Action notes 46""}]",112.0,Issue resolved through immediate intervention,resolver_8,2025-07-07 23:16:00,True,5.0,,Coordination gap,"[""Measure 1"", ""Measure 2"", ""Measure 3""]",2025-07-03 07:16:00,2025-07-07 23:16:00
015ae94a-8037-4f9c-828f-678395749db8,PC02,05c00044-67af-4e68-b453-825d53f57c92,emergency,water_supply,Issue in Peddapalle requiring escalation,4,Requires senior attention,officer_level_3,officer_level_4,2025-02-09 07:49:00,2025-02-05 16:49:00,4,False,2025-02-15 16:49:00,under_review,p2_medium,Complainant_110,+91-9611681994,Huzurabad,resolver_15,2025-02-09 16:49:00,"[{""action"": ""Coordination meeting"", ""action_by"": ""officer_10"", ""action_at"": ""2025-02-12T02:49:00"", ""notes"": ""Action notes 22""}, {""action"": ""Resource allocation"", ""action_by"": ""officer_3"", ""action_at"": ""2025-02-13T08:49:00"", ""notes"": ""Action notes 61""}, {""action"": ""Team deployed"", ""action_by"": ""officer_1"", ""action_at"": ""2025-02-09T16:49:00"", ""notes"": ""Action notes 47""}]",,,,,,,,,[],2025-02-09 07:49:00,2025-02-11 06:49:00
9fb8df04-27ec-47a4-9508-6bba881e7c6e,PC02,5e469a7a-f72c-4f7e-a58b-2d348de98bde,emergency,healthcare,Issue in Peddapalle requiring escalation,2,No action taken,officer_level_3,officer_level_3,2025-06-16 19:13:00,2025-06-13 10:13:00,3,False,2025-07-01 10:13:00,under_review,p3_low,Complainant_884,+91-7330861524,Vemulawada,resolver_11,2025-06-17 12:13:00,"[{""action"": ""Resource allocation"", ""action_by"": ""officer_1"", ""action_at"": ""2025-06-17T17:13:00"", ""notes"": ""Action notes 62""}, {""action"": ""Team deployed"", ""action_by"": ""officer_6"", ""action_at"": ""2025-06-20T15:13:00"", ""notes"": ""Action notes 60""}]",,,,,,,,,[],2025-06-16 19:13:00,2025-06-17 08:13:00
aa4ea24d-53b1-4330-81f5-a63fff5e76c9,PC02,ed4e9c79-25f5-42ac-bb7c-9a4663ad28e2,grievance,roads,Issue in Peddapalle requiring escalation,3,Requires senior attention,officer_level_1,officer_level_2,2025-09-12 18:01:00,2025-08-29 17:01:00,14,True,2025-09-05 17:01:00,action_initiated,p3_low,Complainant_327,+91-8984527497,Huzurabad,resolver_12,2025-09-13 04:01:00,"[{""action"": ""Coordination meeting"", ""action_by"": ""officer_2"", ""action_at"": ""2025-09-12T20:01:00"", ""notes"": ""Action notes 67""}, {""action"": ""Site inspection"", ""action_by"": ""officer_10"", ""action_at"": ""2025-09-15T08:01:00"", ""notes"": ""Action notes 15""}, {""action"": ""Team deployed"", ""action_by"": ""officer_1"", ""action_at"": ""2025-09-14T02:01:00"", ""notes"": ""Action notes 33""}]",,,,,,,,,[],2025-09-12 18:01:00,2025-09-13 07:01:00
770c72ce-7292-4cf7-afb7-8da7b262cec3,PC02,6dcabb6d-253f-4671-9aeb-1dcb119f3016,service_request,law_order,Issue in Peddapalle requiring escalation,4,Complex issue,officer_level_3,officer_level_3,2025-09-23 15:51:00,2025-09-11 09:51:00,12,False,2025-09-28 09:51:00,escalated,p3_low,Complainant_945,+91-9593805122,Huzurabad,resolver_6,2025-09-24 09:51:00,"[{""action"": ""Resource allocation"", ""action_by"": ""officer_4"", ""action_at"": ""2025-09-26T00:51:00"", ""notes"": ""Action notes 97""}, {""action"": ""Team deployed"", ""action_by"": ""officer_4"", ""action_at"": ""2025-09-25T21:51:00"", ""notes"": ""Action notes 20""}, {""action"": ""Resource allocation"", ""action_by"": ""officer_1"", ""action_at"": ""2025-09-25T03:51:00"", ""notes"": ""Action notes 35""}]",,,,,,,,,[],2025-09-23 15:51:00,2025-09-25 12:51:00
93cb5546-962d-4e3a-9146-f7391c5f789e,PC02,c27313dd-3a70-46f8-9db3-8e5322c88393,feedback,law_order,Issue in Peddapalle requiring escalation,1,No action taken,officer_level_2,officer_level_2,2025-10-25 09:38:00,2025-10-12 20:38:00,13,False,2025-10-31 20:38:00,under_review,p0_critical,Complainant_100,+91-9283573454,Karimnagar,resolver_9,2025-10-25 18:38:00,"[{""action"": ""Resource allocation"", ""action_by"": ""officer_10"", ""action_at"": ""2025-10-28T01:38:00"", ""notes"": ""Action notes 15""}, {""action"": ""Coordination meeting"", ""action_by"": ""officer_2"", ""action_at"": ""2025-10-26T15:38:00"", ""notes"": ""Action notes 88""}, {""action"": ""Resource allocation"", ""action_by"": ""officer_6"", ""action_at"": ""2025-10-26T08:38:00"", ""notes"": ""Action notes 24""}, {""action"": ""Site inspection"", ""action_by"": ""officer_4"", ""action_at"": ""2025-10-26T22:38:00"", ""notes"": ""Action notes 28""}]",,,,,,,,,[],2025-10-25 09:38:00,2025-10-26 17:38:00
76150db9-f584-4808-add8-0817f748cbe0,PC02,b0795b99-9106-40ac-b1c2-4e8d8b25211e,feedback,healthcare,Issue in Peddapalle requiring escalation,3,Complex issue,officer_level_2,officer_level_4,2025-04-05 00:54:00,2025-04-01 14:54:00,4,False,2025-04-17 14:54:00,action_initiated,p1_high,Complainant_408,+91-8014333948,Huzurabad,resolver_10,2025-04-05 17:54:00,"[{""action"": ""Site inspection"", ""action_by"": ""officer_9"", ""action_at"": ""2025-04-08T14:54:00"", ""notes"": ""Action notes 43""}, {""action"": ""Site inspection"", ""action_by"": ""officer_3"", ""action_at"": ""2025-04-08T14:54:00"", ""notes"": ""Action notes 23""}]",,,,,,,,,[],2025-04-05 00:54:00,2025-04-06 12:54:00
342c7da8-24ee-4a09-82fd-3e05899b9962,PC02,f90d1f61-6bf3-497a-9cb5-52d15b13a2f6,emergency,education,Issue in Peddapalle requiring escalation,2,Complex issue,officer_level_2,officer_level_4,2025-10-09 10:55:00,2025-10-06 16:55:00,3,False,2025-10-21 16:55:00,closed,p1_high,Complainant_203,+91-8760471150,Choppadandi,resolver_6,2025-10-10 09:55:00,"[{""action"": ""Site inspection"", ""action_by"": ""officer_1"", ""action_at"": ""2025-10-10T05:55:00"", ""notes"": ""Action notes 7""}, {""action"": ""Resource allocation"", ""action_by"": ""officer_3"", ""action_at"": ""2025-10-10T21:55:00"", ""notes"": ""Action notes 77""}, {""action"": ""Site inspection"", ""action_by"": ""officer_10"", ""action_at"": ""2025-10-12T21:55:00"", ""notes"": ""Action notes 82""}]",197.0,Issue resolved through immediate intervention,resolver_13,2025-10-17 15:55:00,False,2.0,Feedback from complainant,Coordination gap,"[""Measure 1""]",2025-10-09 10:55:00,2025-10-17 15:55:00
c8d5f2c5-46f4-480e-88b1-217a0cff3daf,PC02,a3cec93f-304d-49b5-ab5d-1dcb4fc41303,complaint,healthcare,Issue in Peddapalle requiring escalation,4,No action taken,officer_level_1,officer_level_3,2025-09-22 20:48:00,2025-09-08 11:48:00,14,False,2025-09-29 11:48:00,action_initiated,p3_low,Complainant_301,+91-9714519014,Peddapalle,resolver_14,2025-09-23 07:48:00,"[{""action"": ""Team deployed"", ""action_by"": ""officer_6"", ""action_at"": ""2025-09-26T12:48:00"", ""notes"": ""Action notes 48""}]",,,,,,,,,[],2025-09-22 20:48:00,2025-09-23 19:48:00
0ef34cb4-991e-45fc-9add-e139dbcb65fc,PC02,05257bed-1944-49bd-9825-740f7a77a8f9,feedback,sanitation,Issue in Peddapalle requiring escalation,3,SLA breach,officer_level_3,officer_level_2,2025-06-02 23:18:00,2025-05-26 20:18:00,7,False,2025-06-12 20:18:00,action_initiated,p3_low,Complainant_269,+91-8782213616,Choppadandi,resolver_14,2025-06-03 09:18:00,"[{""action"": ""Resource allocation"", ""action_by"": ""officer_1"", ""action_at"": ""2025-06-04T04:18:00"", ""notes"": ""Action notes 29""}, {""action"": ""Coordination meeting"", ""action_by"": ""officer_7"", ""action_at"": ""2025-06-06T11:18:00"", ""notes"": ""Action notes 38""}, {""action"": ""Coordination meeting"", ""action_by"": ""officer_9"", ""action_at"": ""2025-06-06T21:18:00"", ""notes"": ""Action notes 92""}, {""action"": ""Team deployed"", ""action_by"": ""officer_5"", ""action_at"": ""2025-06-03T22:18:00"", ""notes"": ""Action notes 72""}]",,,,,,,,,[],2025-06-02 23:18:00,2025-06-03 05:18:00
